id,site
376646,"{""id"": 376646, ""name"": ""2021-00993"", ""state"": ""OPENED"", ""it_key"": ""CD0HJ7CKF1"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002089"", ""site_town"": ""ECOMMOY"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""376646"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""TELCO"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD05EWY9E7"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33243140486"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""3390993000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
913,"{""id"": 913, ""name"": ""249_DUBLIN_IPT"", ""state"": ""OPENED"", ""it_key"": ""zz913"", ""pidflo"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?><presence xmlns=\""urn:ietf:params:xml:ns:pidf\"" xmlns:gp=\""urn:ietf:params:xml:ns:pidf:geopriv10\"" xmlns:cl=\""urn:ietf:params:xml:ns:pidf:geopriv10:civicLoc\"" xmlns:btd=\""http://btd.orange-business.com\"" entity=\""pres:geotarget@btip.orange-business.com\""><tuple id=\""sg89ae\""><status><gp:geopriv><gp:location-info><cl:civicAddress><cl:country>IE</cl:country><cl:A2>South Dublin</cl:A2><cl:A3>Dublin</cl:A3><cl:A6>Lake Drive</cl:A6><cl:HNO>3013</cl:HNO><cl:PC>000 0024</cl:PC></cl:civicAddress></gp:location-info><gp:usage-rules></gp:usage-rules></gp:geopriv></status></tuple></presence>"", ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": ""BTD Dublin"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""913"", ""country_code"": ""353"", ""country_name"": ""Ireland"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""943"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""IRELAND"", ""bcr_exception_list"": ""EXCP_SIPEngine_Test"", ""called_header_list"": [], ""customer_reference"": ""6183"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""35314025999"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""3532495999"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""IRL_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
49582,"{""id"": 49582, ""name"": ""071_AVIGNON"", ""state"": ""OPENED"", ""it_key"": ""CD0Q1TLT56"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10017237"", ""site_town"": ""AVIGNON"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""49582"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""SPEEDY"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": """", ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD0C5HVL6E"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33490872628"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
916,"{""id"": 916, ""name"": ""282_TORONTO"", ""state"": ""OPENED"", ""it_key"": ""zz916"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": ""YYZK6183-1"", ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""916"", ""country_code"": ""1"", ""country_name"": ""Canada"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""882"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": null, ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""14163606048"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""12826048"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""CAN_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": true}"
918,"{""id"": 918, ""name"": ""339_SYDNEY_RSE026"", ""state"": ""OPENED"", ""it_key"": ""zz918"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": ""SYDK6183-2"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""918"", ""country_code"": ""61"", ""country_name"": ""Australia"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": ""000"", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""339"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""AUSTRALIA"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""6183"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 12, ""prefix_international"": ""00"", ""default_public_number"": ""61283043800"", ""incoming_call_limiter"": 12, ""outgoing_call_limiter"": 12, ""default_private_number"": ""613393800"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""AUS_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": true}"
428225,"{""id"": 428225, ""name"": ""LYON2"", ""state"": ""OPENED"", ""it_key"": ""CD0LN7QFAC"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10003111"", ""site_town"": ""LYON 07"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""428225"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""EMLYONCSP"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD0LN7PEAF"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33478337800"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
428229,"{""id"": 428229, ""name"": ""ALLINGES"", ""state"": ""OPENED"", ""it_key"": ""CD0MSRN99A"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002903"", ""site_town"": ""ALLINGES"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""428229"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""VILLEGESTION"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD074DBQC8"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33450705373"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33215373"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
1821,"{""id"": 1821, ""name"": ""VON - Campinos"", ""state"": ""OPENED"", ""it_key"": ""zz1821"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3117"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""1821"", ""country_code"": ""55"", ""country_name"": ""Brazil"", ""customer_name"": ""ST Microelectronics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""3686"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""55"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""5531018888"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""BRA_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
1861,"{""id"": 1861, ""name"": ""802_Audio_Conference"", ""state"": ""OPENED"", ""it_key"": ""zz1861"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3105"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""1861"", ""country_code"": ""1"", ""country_name"": ""USA"", ""customer_name"": ""Orange Business Services (OBS) CVS (IN)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""6183"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""18166500833"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""18028020"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""USA_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": false, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": false, ""call_screening_expensive_call_allowed"": false, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": false}"
12407,"{""id"": 12407, ""name"": ""SXB-0305701000AE-GA"", ""state"": ""OPENED"", ""it_key"": ""CD00MD3HB8"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3248"", ""site_town"": ""ST LOUIS "", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""12407"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""EuroInformation (Transpac)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""906"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""662025"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 3, ""prefix_international"": ""00"", ""default_public_number"": ""33389706400"", ""incoming_call_limiter"": 3, ""outgoing_call_limiter"": 3, ""default_private_number"": ""334686400"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": false, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
447045,"{""id"": 447045, ""name"": ""LA_VIE_CLAIRE_MF_WEBEX"", ""state"": ""OPENED"", ""it_key"": ""CD0PM5JQ07"", ""pidflo"": """", ""scl_id"": null, ""vpn_id"": ""10001108"", ""site_town"": ""BRUGES"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""447045"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""JDC"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": """", ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD04M2FTC0"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33557225072"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
